IP Range,Country,Region,City,Postal Code
147.243.79.0/26,US,US-OH,CINCINNATI,
147.243.97.64/26,US,US-OH,CINCINNATI,
147.243.137.0/26,US,US-OH,CINCINNATI,
147.243.142.0/26,US,US-OH,CINCINNATI,
40.96.3.128/27,US,US-CO,COLORADO SPRINGS,
40.97.192.0/27,US,US-CO,COLORADO SPRINGS,
40.97.192.32/28,US,US-CO,COLORADO SPRINGS,
40.97.192.48/29,US,US-CO,COLORADO SPRINGS,
40.97.192.64/29,US,US-CO,COLORADO SPRINGS,
40.97.192.80/28,US,US-CO,COLORADO SPRINGS,
40.97.192.96/27,US,US-CO,COLORADO SPRINGS,
40.97.192.128/26,US,US-CO,COLORADO SPRINGS,
40.97.192.192/29,US,US-CO,COLORADO SPRINGS,
132.245.42.88/29,US,US-CO,COLORADO SPRINGS,
132.245.42.96/27,US,US-CO,COLORADO SPRINGS,
132.245.42.128/28,US,US-CO,COLORADO SPRINGS,
2603:1036:30b:800::/53,US,US-CO,COLORADO SPRINGS,
2a01:111:f400:6071::/64,US,US-CO,COLORADO SPRINGS,
2a01:111:f400:6072::/64,US,US-CO,COLORADO SPRINGS,
2a01:111:f400:740c::/62,US,US-CO,COLORADO SPRINGS,
2a01:111:f400:7410::/63,US,US-CO,COLORADO SPRINGS,
2a01:111:f400:7600::/56,US,US-CO,COLORADO SPRINGS,
193.240.242.80/28,DK,,COPENHAGEN,
13.104.155.128/26,Au,,Canberra,
13.104.158.224/27,AU,,Canberra,
13.105.6.0/23,Au,,Canberra,
13.105.27.160/27,Au,,Canberra,
13.106.194.0/23,Au,,Canberra,
13.106.200.0/23,AU,,Canberra,
13.107.184.244/30,Au,,Canberra,
13.107.184.248/30,AU,,Canberra,
20.36.32.0/19,Au,,Canberra,
20.36.64.0/19,AU,,Canberra,
20.36.104.0/21,Au,,Canberra,
20.36.112.0/20,AU,,Canberra,
20.37.0.0/18,Au,,Canberra,
20.37.224.0/19,Au,,Canberra,
20.38.184.0/22,Au,,Canberra,
20.39.64.0/21,Au,,Canberra,
20.39.72.0/21,AU,,Canberra,
20.39.96.0/19,AU,,Canberra,
20.47.35.0/24,Au,,Canberra,
20.47.36.0/24,AU,,Canberra,
20.53.0.0/19,Au,,Canberra,
20.53.48.0/21,Au,,Canberra,
20.53.56.0/21,AU,,Canberra,
20.60.214.0/23,Au,,Canberra,
20.70.0.0/18,Au,,Canberra,
20.135.52.0/23,Au,,Canberra,
20.135.54.0/23,AU,,Canberra,
20.150.103.0/24,AU,,Canberra,
20.150.124.0/24,Au,,Canberra,
20.157.0.0/24,Au,,Canberra,
20.157.1.0/24,AU,,Canberra,
20.157.101.0/24,Au,,Canberra,
20.157.138.0/24,Au,,Canberra,
20.190.189.64/26,Au,,Canberra,
20.190.189.128/26,AU,,Canberra,
20.193.96.0/19,AU,,Canberra,
40.66.74.0/23,Au,,Canberra,
40.66.76.0/23,AU,,Canberra,
40.82.240.0/22,Au,,Canberra,
40.82.244.0/22,AU,,Canberra,
40.90.31.96/27,AU,,Canberra,
40.90.130.32/28,AU,,Canberra,
40.90.130.48/28,Au,,Canberra,
40.90.142.64/27,AU,,Canberra,
40.90.142.96/27,Au,,Canberra,
40.90.149.32/27,AU,,Canberra,
40.90.149.64/27,Au,,Canberra,
40.126.61.64/26,Au,,Canberra,
40.126.61.128/26,AU,,Canberra,
40.126.128.0/18,AU,,Canberra,
52.108.74.0/24,Au,,Canberra,
52.108.95.0/24,Au,,Canberra,
52.108.180.0/24,AU,,Canberra,
52.108.201.0/24,AU,,Canberra,
52.109.100.0/23,AU,,Canberra,
52.109.128.0/22,Au,,Canberra,
52.111.248.0/24,Au,,Canberra,
52.111.249.0/24,AU,,Canberra,
52.143.218.0/24,AU,,Canberra,
52.143.219.0/24,Au,,Canberra,
52.239.216.0/23,Au,,Canberra,
52.239.218.0/23,AU,,Canberra,
2603:1010:300::/40,Au,,Canberra,
2603:1010:400::/40,AU,,Canberra,
2603:1016:1200::/40,Au,,Canberra,
2603:1016:1300::/40,AU,,Canberra,
2603:1016:1400:20::/59,Au,,Canberra,
2603:1016:1400:40::/59,AU,,Canberra,
2603:1016:2400::/48,Au,,Canberra,
2603:1016:2401::/48,AU,,Canberra,
2603:1016:2500:4::/62,Au,,Canberra,
2603:1016:2500:8::/62,AU,,Canberra,
2603:1017:0:20::/59,Au,,Canberra,
2603:1017:0:40::/59,AU,,Canberra,
13.104.183.160/28,US,US-TX,DALLAS-FORT WORTH,
40.97.192.200/29,US,US-TX,DALLAS-FORT WORTH,
40.97.192.208/28,US,US-TX,DALLAS-FORT WORTH,
40.97.192.224/27,US,US-TX,DALLAS-FORT WORTH,
40.97.193.0/29,US,US-TX,DALLAS-FORT WORTH,
40.97.193.16/29,US,US-TX,DALLAS-FORT WORTH,
40.97.193.32/27,US,US-TX,DALLAS-FORT WORTH,
40.97.193.64/26,US,US-TX,DALLAS-FORT WORTH,
40.97.193.128/28,US,US-TX,DALLAS-FORT WORTH,
131.253.125.76/30,US,US-TX,DALLAS-FORT WORTH,
131.253.125.80/30,US,US-TX,DALLAS-FORT WORTH,
131.253.125.104/29,US,US-TX,DALLAS-FORT WORTH,
131.253.125.128/28,US,US-TX,DALLAS-FORT WORTH,
132.245.42.144/28,US,US-TX,DALLAS-FORT WORTH,
132.245.42.160/27,US,US-TX,DALLAS-FORT WORTH,
132.245.42.192/29,US,US-TX,DALLAS-FORT WORTH,
132.245.131.208/28,US,US-TX,DALLAS-FORT WORTH,
132.245.131.224/28,US,US-TX,DALLAS-FORT WORTH,
134.170.2.224/29,US,US-TX,DALLAS-FORT WORTH,
147.243.139.160/27,US,US-TX,DALLAS-FORT WORTH,
147.243.142.96/27,US,US-TX,DALLAS-FORT WORTH,
147.243.142.128/26,US,US-TX,DALLAS-FORT WORTH,
147.243.142.192/27,US,US-TX,DALLAS-FORT WORTH,
147.243.143.64/27,US,US-TX,DALLAS-FORT WORTH,
147.243.144.160/27,US,US-TX,DALLAS-FORT WORTH,
147.243.144.192/27,US,US-TX,DALLAS-FORT WORTH,
147.243.148.0/27,US,US-TX,DALLAS-FORT WORTH,
147.243.204.128/26,US,US-TX,DALLAS-FORT WORTH,
147.243.206.0/24,US,US-TX,DALLAS-FORT WORTH,
207.46.161.16/29,US,US-TX,DALLAS-FORT WORTH,
207.46.161.80/29,US,US-TX,DALLAS-FORT WORTH,
2603:1036:30b:1000::/53,US,US-TX,DALLAS-FORT WORTH,
2a01:111:f400:603a::/63,US,US-TX,DALLAS-FORT WORTH,
2a01:111:f400:7412::/63,US,US-TX,DALLAS-FORT WORTH,
2a01:111:f400:7414::/62,US,US-TX,DALLAS-FORT WORTH,
2a01:111:f400:7500::/56,US,US-TX,DALLAS-FORT WORTH,
147.243.6.96/27,IN,,DELHI,
13.104.183.112/28,US,US-CO,DENVER,
104.44.9.32/30,US,US-CO,DENVER,
147.243.145.96/27,US,US-CO,DENVER,
147.243.145.192/27,US,US-CO,DENVER,
147.243.201.192/26,US,US-CO,DENVER,
147.243.203.0/24,US,US-CO,DENVER,
13.67.128.0/17,US,US-IA,DES MOINES,
13.72.128.0/18,US,US-IA,DES MOINES,
13.73.64.0/19,US,US-IA,DES MOINES,
13.86.0.0/17,US,US-IA,DES MOINES,
13.89.0.0/16,US,US-IA,DES MOINES,
13.104.96.136/30,US,US-IA,DES MOINES,
13.104.96.144/28,US,US-IA,DES MOINES,
13.104.98.80/28,US,US-IA,DES MOINES,
13.104.129.0/26,US,US-IA,DES MOINES,
13.104.147.128/25,US,US-IA,DES MOINES,
13.104.159.192/26,US,US-IA,DES MOINES,
13.104.208.0/26,US,US-IA,DES MOINES,
13.104.219.128/25,US,US-IA,DES MOINES,
13.104.236.0/23,US,US-IA,DES MOINES,
13.104.242.0/23,US,US-IA,DES MOINES,
13.104.253.80/28,US,US-IA,DES MOINES,
13.104.253.144/28,US,US-IA,DES MOINES,
13.104.253.240/28,US,US-IA,DES MOINES,
13.104.254.0/28,US,US-IA,DES MOINES,
13.105.15.32/30,US,US-IA,DES MOINES,
13.105.17.192/26,US,US-IA,DES MOINES,
13.105.24.0/24,US,US-IA,DES MOINES,
13.105.37.0/26,US,US-IA,DES MOINES,
13.105.48.0/24,US,US-IA,DES MOINES,
13.105.53.192/26,US,US-IA,DES MOINES,
13.105.69.0/26,US,US-IA,DES MOINES,
13.105.98.160/27,US,US-IA,DES MOINES,
13.105.98.192/26,US,US-IA,DES MOINES,
13.105.99.0/26,US,US-IA,DES MOINES,
13.106.28.0/23,US,US-IA,DES MOINES,
13.106.30.0/26,US,US-IA,DES MOINES,
13.106.30.96/27,US,US-IA,DES MOINES,
13.106.30.128/25,US,US-IA,DES MOINES,
13.106.31.0/24,US,US-IA,DES MOINES,
13.106.62.0/23,US,US-IA,DES MOINES,
13.106.96.0/23,US,US-IA,DES MOINES,
13.106.152.0/23,US,US-IA,DES MOINES,
13.107.184.128/29,US,US-IA,DES MOINES,
13.107.184.252/30,US,US-IA,DES MOINES,
13.107.185.32/30,US,US-IA,DES MOINES,
13.107.185.40/29,US,US-IA,DES MOINES,
13.107.185.48/29,US,US-IA,DES MOINES,
13.107.195.16/30,US,US-IA,DES MOINES,
13.107.195.32/30,US,US-IA,DES MOINES,
20.34.12.0/24,US,US-IA,DES MOINES,
20.34.16.64/28,US,US-IA,DES MOINES,
20.34.20.0/23,US,US-IA,DES MOINES,
20.34.46.0/23,US,US-IA,DES MOINES,
20.37.128.0/18,US,US-IA,DES MOINES,
20.38.96.0/23,US,US-IA,DES MOINES,
20.38.122.0/23,US,US-IA,DES MOINES,
20.40.192.0/18,US,US-IA,DES MOINES,
20.44.8.0/21,US,US-IA,DES MOINES,
20.45.192.0/18,US,US-IA,DES MOINES,
20.46.0.0/19,US,US-IA,DES MOINES,
20.46.224.0/19,US,US-IA,DES MOINES,
20.47.5.0/24,US,US-IA,DES MOINES,
20.47.58.0/23,US,US-IA,DES MOINES,
20.47.78.0/23,US,US-IA,DES MOINES,
20.47.105.0/24,US,US-IA,DES MOINES,
20.51.24.0/21,US,US-IA,DES MOINES,
20.60.18.0/24,US,US-IA,DES MOINES,
20.60.24.0/23,US,US-IA,DES MOINES,
20.60.30.0/23,US,US-IA,DES MOINES,
20.60.178.0/23,US,US-IA,DES MOINES,
20.60.194.0/23,US,US-IA,DES MOINES,
20.60.240.0/23,US,US-IA,DES MOINES,
20.60.244.0/23,US,US-IA,DES MOINES,
20.80.64.0/18,US,US-IA,DES MOINES,
20.83.0.0/18,US,US-IA,DES MOINES,
20.84.128.0/17,US,US-IA,DES MOINES,
20.98.128.0/18,US,US-IA,DES MOINES,
20.106.0.0/18,US,US-IA,DES MOINES,
20.135.0.0/22,US,US-IA,DES MOINES,
20.135.68.0/23,US,US-IA,DES MOINES,
20.135.188.0/22,US,US-IA,DES MOINES,
20.135.192.0/23,US,US-IA,DES MOINES,
20.140.8.0/21,US,US-IA,DES MOINES,
20.140.32.0/20,US,US-IA,DES MOINES,
20.140.72.0/21,US,US-IA,DES MOINES,
20.140.152.0/21,US,US-IA,DES MOINES,
20.140.163.0/24,US,US-IA,DES MOINES,
20.140.166.0/24,US,US-IA,DES MOINES,
20.140.233.64/26,US,US-IA,DES MOINES,
20.141.5.0/24,US,US-IA,DES MOINES,
20.141.6.0/24,US,US-IA,DES MOINES,
20.150.23.0/24,US,US-IA,DES MOINES,
20.150.43.128/25,US,US-IA,DES MOINES,
20.150.47.0/25,US,US-IA,DES MOINES,
20.150.58.0/24,US,US-IA,DES MOINES,
20.150.63.0/24,US,US-IA,DES MOINES,
20.150.77.0/24,US,US-IA,DES MOINES,
20.150.89.0/24,US,US-IA,DES MOINES,
20.150.95.0/24,US,US-IA,DES MOINES,
20.157.34.0/23,US,US-IA,DES MOINES,
20.157.96.0/24,US,US-IA,DES MOINES,
20.157.142.0/23,US,US-IA,DES MOINES,
20.184.64.0/18,US,US-IA,DES MOINES,
20.186.192.0/18,US,US-IA,DES MOINES,
20.190.134.0/24,US,US-IA,DES MOINES,
20.190.138.128/25,US,US-IA,DES MOINES,
20.190.150.0/24,US,US-IA,DES MOINES,
20.190.155.0/24,US,US-IA,DES MOINES,
23.97.16.0/20,US,US-IA,DES MOINES,
23.97.40.0/21,US,US-IA,DES MOINES,
23.99.128.0/17,US,US-IA,DES MOINES,
23.100.80.0/21,US,US-IA,DES MOINES,
23.100.240.0/20,US,US-IA,DES MOINES,
23.101.112.0/20,US,US-IA,DES MOINES,
23.102.202.0/24,US,US-IA,DES MOINES,
23.103.131.64/27,US,US-IA,DES MOINES,
23.103.135.192/27,US,US-IA,DES MOINES,
23.103.136.96/27,US,US-IA,DES MOINES,
23.103.137.96/27,US,US-IA,DES MOINES,
23.103.137.160/27,US,US-IA,DES MOINES,
23.103.149.128/27,US,US-IA,DES MOINES,
23.103.149.176/28,US,US-IA,DES MOINES,
23.103.152.64/27,US,US-IA,DES MOINES,
23.103.152.160/27,US,US-IA,DES MOINES,
23.103.156.64/27,US,US-IA,DES MOINES,
23.103.156.96/28,US,US-IA,DES MOINES,
23.103.156.144/28,US,US-IA,DES MOINES,
23.103.156.176/28,US,US-IA,DES MOINES,
23.103.157.224/27,US,US-IA,DES MOINES,
23.103.178.0/23,US,US-IA,DES MOINES,
23.103.190.128/27,US,US-IA,DES MOINES,
23.103.198.32/27,US,US-IA,DES MOINES,
23.103.198.128/27,US,US-IA,DES MOINES,
23.103.199.16/28,US,US-IA,DES MOINES,
23.103.201.0/24,US,US-IA,DES MOINES,
23.103.212.0/24,US,US-IA,DES MOINES,
23.103.224.32/28,US,US-IA,DES MOINES,
23.103.224.160/28,US,US-IA,DES MOINES,
23.103.224.224/28,US,US-IA,DES MOINES,
23.103.225.80/28,US,US-IA,DES MOINES,
23.103.226.16/28,US,US-IA,DES MOINES,
23.103.226.80/28,US,US-IA,DES MOINES,
23.103.226.144/28,US,US-IA,DES MOINES,
23.103.226.208/28,US,US-IA,DES MOINES,
23.103.227.16/28,US,US-IA,DES MOINES,
23.103.227.80/28,US,US-IA,DES MOINES,
23.103.230.144/28,US,US-IA,DES MOINES,
23.103.230.208/28,US,US-IA,DES MOINES,
23.103.231.16/28,US,US-IA,DES MOINES,
23.103.231.80/28,US,US-IA,DES MOINES,
23.103.231.144/28,US,US-IA,DES MOINES,
23.103.231.208/28,US,US-IA,DES MOINES,
23.103.232.16/28,US,US-IA,DES MOINES,
23.103.232.80/28,US,US-IA,DES MOINES,
23.103.232.144/28,US,US-IA,DES MOINES,
23.103.232.208/28,US,US-IA,DES MOINES,
23.103.233.80/28,US,US-IA,DES MOINES,
23.103.233.208/28,US,US-IA,DES MOINES,
23.103.234.16/28,US,US-IA,DES MOINES,
23.103.234.80/28,US,US-IA,DES MOINES,
23.103.234.144/28,US,US-IA,DES MOINES,
23.103.234.208/28,US,US-IA,DES MOINES,
23.103.235.16/28,US,US-IA,DES MOINES,
23.103.235.80/28,US,US-IA,DES MOINES,
23.103.235.144/28,US,US-IA,DES MOINES,
23.103.238.192/28,US,US-IA,DES MOINES,
23.103.239.0/28,US,US-IA,DES MOINES,
23.103.239.64/28,US,US-IA,DES MOINES,
23.103.239.128/28,US,US-IA,DES MOINES,
23.103.239.192/28,US,US-IA,DES MOINES,
23.103.240.0/28,US,US-IA,DES MOINES,
23.103.240.64/28,US,US-IA,DES MOINES,
23.103.240.128/28,US,US-IA,DES MOINES,
23.103.241.0/28,US,US-IA,DES MOINES,
23.103.244.0/28,US,US-IA,DES MOINES,
23.103.244.48/28,US,US-IA,DES MOINES,
23.103.244.64/28,US,US-IA,DES MOINES,
23.103.244.112/28,US,US-IA,DES MOINES,
23.103.244.128/28,US,US-IA,DES MOINES,
23.103.244.176/28,US,US-IA,DES MOINES,
23.103.244.192/28,US,US-IA,DES MOINES,
23.103.245.0/28,US,US-IA,DES MOINES,
23.103.245.64/28,US,US-IA,DES MOINES,
23.103.245.112/28,US,US-IA,DES MOINES,
23.103.245.128/28,US,US-IA,DES MOINES,
23.103.245.176/28,US,US-IA,DES MOINES,
23.103.245.192/28,US,US-IA,DES MOINES,
23.103.246.0/28,US,US-IA,DES MOINES,
23.103.246.64/28,US,US-IA,DES MOINES,
23.103.246.112/28,US,US-IA,DES MOINES,
40.66.0.160/27,US,US-IA,DES MOINES,
40.66.1.32/27,US,US-IA,DES MOINES,
40.66.1.160/27,US,US-IA,DES MOINES,
40.66.2.128/28,US,US-IA,DES MOINES,
40.66.3.128/27,US,US-IA,DES MOINES,
40.66.4.128/27,US,US-IA,DES MOINES,
40.66.4.192/26,US,US-IA,DES MOINES,
40.66.16.128/26,US,US-IA,DES MOINES,
40.66.18.96/27,US,US-IA,DES MOINES,
40.66.24.128/26,US,US-IA,DES MOINES,
40.66.29.96/28,US,US-IA,DES MOINES,
40.66.29.112/29,US,US-IA,DES MOINES,
40.66.29.128/25,US,US-IA,DES MOINES,
40.66.30.0/26,US,US-IA,DES MOINES,
40.66.64.176/29,US,US-IA,DES MOINES,
40.66.70.0/23,US,US-IA,DES MOINES,
40.66.94.0/23,US,US-IA,DES MOINES,
40.66.120.0/21,US,US-IA,DES MOINES,
40.67.160.0/19,US,US-IA,DES MOINES,
40.69.128.0/18,US,US-IA,DES MOINES,
40.77.0.0/17,US,US-IA,DES MOINES,
40.77.130.128/26,US,US-IA,DES MOINES,
40.77.137.0/25,US,US-IA,DES MOINES,
40.77.138.0/25,US,US-IA,DES MOINES,
40.77.161.64/26,US,US-IA,DES MOINES,
40.77.166.192/26,US,US-IA,DES MOINES,
40.77.171.0/24,US,US-IA,DES MOINES,
40.77.175.192/27,US,US-IA,DES MOINES,
40.77.175.240/28,US,US-IA,DES MOINES,
40.77.182.16/28,US,US-IA,DES MOINES,
40.77.182.192/26,US,US-IA,DES MOINES,
40.77.184.128/25,US,US-IA,DES MOINES,
40.77.197.0/24,US,US-IA,DES MOINES,
40.77.255.128/26,US,US-IA,DES MOINES,
40.78.128.0/18,US,US-IA,DES MOINES,
40.78.200.0/21,US,US-IA,DES MOINES,
40.78.208.16/28,US,US-IA,DES MOINES,
40.78.221.0/24,US,US-IA,DES MOINES,
40.79.232.0/21,US,US-IA,DES MOINES,
40.82.0.0/22,US,US-IA,DES MOINES,
40.82.16.0/22,US,US-IA,DES MOINES,
40.82.96.0/22,US,US-IA,DES MOINES,
40.83.0.0/18,US,US-IA,DES MOINES,
40.86.0.0/17,US,US-IA,DES MOINES,
40.87.180.0/24,US,US-IA,DES MOINES,
40.87.181.0/30,US,US-IA,DES MOINES,
40.87.182.0/23,US,US-IA,DES MOINES,
40.89.32.0/19,US,US-IA,DES MOINES,
40.89.224.0/19,US,US-IA,DES MOINES,
40.90.6.0/24,US,US-IA,DES MOINES,
40.90.16.0/27,US,US-IA,DES MOINES,
40.90.21.128/25,US,US-IA,DES MOINES,
40.90.22.0/25,US,US-IA,DES MOINES,
40.90.26.128/25,US,US-IA,DES MOINES,
40.90.129.224/27,US,US-IA,DES MOINES,
40.90.130.64/28,US,US-IA,DES MOINES,
40.90.130.192/28,US,US-IA,DES MOINES,
40.90.132.80/28,US,US-IA,DES MOINES,
40.90.132.192/26,US,US-IA,DES MOINES,
40.90.137.224/27,US,US-IA,DES MOINES,
40.90.140.96/27,US,US-IA,DES MOINES,
40.90.140.224/27,US,US-IA,DES MOINES,
40.90.141.0/27,US,US-IA,DES MOINES,
40.90.142.32/27,US,US-IA,DES MOINES,
40.90.142.128/27,US,US-IA,DES MOINES,
40.90.142.240/28,US,US-IA,DES MOINES,
40.90.144.0/27,US,US-IA,DES MOINES,
40.90.144.128/26,US,US-IA,DES MOINES,
40.90.148.176/28,US,US-IA,DES MOINES,
40.90.149.0/27,US,US-IA,DES MOINES,
40.90.149.96/27,US,US-IA,DES MOINES,
40.90.151.144/28,US,US-IA,DES MOINES,
40.90.154.64/26,US,US-IA,DES MOINES,
40.90.156.192/26,US,US-IA,DES MOINES,
40.90.158.64/26,US,US-IA,DES MOINES,
40.92.8.0/24,US,US-IA,DES MOINES,
40.92.14.0/24,US,US-IA,DES MOINES,
40.92.19.0/24,US,US-IA,DES MOINES,
40.92.22.0/24,US,US-IA,DES MOINES,
40.92.26.0/24,US,US-IA,DES MOINES,
40.92.28.0/24,US,US-IA,DES MOINES,
40.92.33.0/24,US,US-IA,DES MOINES,
40.92.37.0/24,US,US-IA,DES MOINES,
40.92.39.0/24,US,US-IA,DES MOINES,
40.92.41.0/24,US,US-IA,DES MOINES,
40.92.43.0/24,US,US-IA,DES MOINES,
40.92.45.0/24,US,US-IA,DES MOINES,
40.92.95.0/24,US,US-IA,DES MOINES,
40.93.8.0/24,US,US-IA,DES MOINES,
40.93.13.0/24,US,US-IA,DES MOINES,
40.93.17.0/24,US,US-IA,DES MOINES,
40.93.192.0/24,US,US-IA,DES MOINES,
40.93.208.0/22,US,US-IA,DES MOINES,
40.93.212.0/24,US,US-IA,DES MOINES,
40.94.2.0/23,US,US-IA,DES MOINES,
40.94.8.0/24,US,US-IA,DES MOINES,
40.94.10.0/24,US,US-IA,DES MOINES,
40.94.19.0/24,US,US-IA,DES MOINES,
40.94.20.0/24,US,US-IA,DES MOINES,
40.94.26.128/25,US,US-IA,DES MOINES,
40.94.30.0/25,US,US-IA,DES MOINES,
40.94.31.0/25,US,US-IA,DES MOINES,
40.95.8.0/24,US,US-IA,DES MOINES,
40.95.14.0/24,US,US-IA,DES MOINES,
40.95.16.0/24,US,US-IA,DES MOINES,
40.95.19.0/24,US,US-IA,DES MOINES,
40.95.22.0/24,US,US-IA,DES MOINES,
40.95.26.0/24,US,US-IA,DES MOINES,
40.95.32.0/24,US,US-IA,DES MOINES,
40.95.34.0/24,US,US-IA,DES MOINES,
40.95.38.0/24,US,US-IA,DES MOINES,
40.95.41.0/24,US,US-IA,DES MOINES,
40.95.43.0/24,US,US-IA,DES MOINES,
40.95.46.0/24,US,US-IA,DES MOINES,
40.95.98.0/24,US,US-IA,DES MOINES,
40.96.4.160/27,US,US-IA,DES MOINES,
40.96.4.192/27,US,US-IA,DES MOINES,
40.96.8.160/27,US,US-IA,DES MOINES,
40.96.8.192/26,US,US-IA,DES MOINES,
40.96.9.0/26,US,US-IA,DES MOINES,
40.96.16.240/28,US,US-IA,DES MOINES,
40.96.17.0/28,US,US-IA,DES MOINES,
40.96.23.144/28,US,US-IA,DES MOINES,
40.96.52.0/24,US,US-IA,DES MOINES,
40.97.32.0/21,US,US-IA,DES MOINES,
40.97.40.0/22,US,US-IA,DES MOINES,
40.97.112.0/23,US,US-IA,DES MOINES,
40.97.114.0/24,US,US-IA,DES MOINES,
40.97.115.0/25,US,US-IA,DES MOINES,
40.97.115.128/26,US,US-IA,DES MOINES,
40.97.115.192/29,US,US-IA,DES MOINES,
40.97.115.240/28,US,US-IA,DES MOINES,
40.97.128.0/22,US,US-IA,DES MOINES,
40.97.144.0/23,US,US-IA,DES MOINES,
40.97.146.0/24,US,US-IA,DES MOINES,
40.97.147.0/25,US,US-IA,DES MOINES,
40.97.147.128/26,US,US-IA,DES MOINES,
40.97.147.192/27,US,US-IA,DES MOINES,
40.97.147.224/28,US,US-IA,DES MOINES,
40.97.164.0/22,US,US-IA,DES MOINES,
40.97.176.0/22,US,US-IA,DES MOINES,
40.97.200.0/22,US,US-IA,DES MOINES,
40.97.216.0/22,US,US-IA,DES MOINES,
40.103.2.16/28,US,US-IA,DES MOINES,
40.103.2.80/28,US,US-IA,DES MOINES,
40.103.2.144/28,US,US-IA,DES MOINES,
40.103.2.208/28,US,US-IA,DES MOINES,
40.103.3.16/28,US,US-IA,DES MOINES,
40.103.3.80/28,US,US-IA,DES MOINES,
40.103.3.144/28,US,US-IA,DES MOINES,
40.103.3.208/28,US,US-IA,DES MOINES,
40.103.4.16/28,US,US-IA,DES MOINES,
40.103.4.80/28,US,US-IA,DES MOINES,
40.103.7.32/28,US,US-IA,DES MOINES,
40.103.7.96/28,US,US-IA,DES MOINES,
40.103.7.160/28,US,US-IA,DES MOINES,
40.103.7.224/28,US,US-IA,DES MOINES,
40.103.8.32/28,US,US-IA,DES MOINES,
40.103.8.96/28,US,US-IA,DES MOINES,
40.103.8.160/28,US,US-IA,DES MOINES,
40.103.8.224/28,US,US-IA,DES MOINES,
40.103.9.32/28,US,US-IA,DES MOINES,
40.103.9.96/28,US,US-IA,DES MOINES,
40.103.9.176/28,US,US-IA,DES MOINES,
40.103.9.240/28,US,US-IA,DES MOINES,
40.103.10.48/28,US,US-IA,DES MOINES,
40.103.10.112/28,US,US-IA,DES MOINES,
40.103.10.176/28,US,US-IA,DES MOINES,
40.103.10.240/28,US,US-IA,DES MOINES,
40.103.11.48/28,US,US-IA,DES MOINES,
40.103.11.112/28,US,US-IA,DES MOINES,
40.103.11.176/28,US,US-IA,DES MOINES,
40.103.11.240/28,US,US-IA,DES MOINES,
40.103.14.160/28,US,US-IA,DES MOINES,
40.103.14.224/28,US,US-IA,DES MOINES,
40.103.15.32/28,US,US-IA,DES MOINES,
40.103.15.96/28,US,US-IA,DES MOINES,
40.103.15.160/28,US,US-IA,DES MOINES,
40.103.15.224/28,US,US-IA,DES MOINES,
40.103.16.32/28,US,US-IA,DES MOINES,
40.103.16.96/28,US,US-IA,DES MOINES,
40.103.16.160/28,US,US-IA,DES MOINES,
40.103.16.224/28,US,US-IA,DES MOINES,
40.103.17.32/28,US,US-IA,DES MOINES,
40.103.17.96/28,US,US-IA,DES MOINES,
40.103.17.160/28,US,US-IA,DES MOINES,
40.103.17.224/28,US,US-IA,DES MOINES,
40.103.18.32/28,US,US-IA,DES MOINES,
40.103.18.96/28,US,US-IA,DES MOINES,
40.103.18.160/28,US,US-IA,DES MOINES,
40.103.18.224/28,US,US-IA,DES MOINES,
40.103.19.32/28,US,US-IA,DES MOINES,
40.103.19.96/28,US,US-IA,DES MOINES,
40.103.19.160/28,US,US-IA,DES MOINES,
40.103.19.224/28,US,US-IA,DES MOINES,
40.103.20.32/28,US,US-IA,DES MOINES,
40.103.20.96/28,US,US-IA,DES MOINES,
40.103.20.160/28,US,US-IA,DES MOINES,
40.103.20.224/28,US,US-IA,DES MOINES,
40.103.21.32/28,US,US-IA,DES MOINES,
40.103.21.96/28,US,US-IA,DES MOINES,
40.103.21.160/28,US,US-IA,DES MOINES,
40.103.21.224/28,US,US-IA,DES MOINES,
40.103.23.96/28,US,US-IA,DES MOINES,
40.103.23.160/28,US,US-IA,DES MOINES,
40.103.23.224/28,US,US-IA,DES MOINES,
40.103.24.32/28,US,US-IA,DES MOINES,
40.103.24.96/28,US,US-IA,DES MOINES,
40.103.24.128/28,US,US-IA,DES MOINES,
40.103.24.192/28,US,US-IA,DES MOINES,
40.103.25.0/28,US,US-IA,DES MOINES,
40.103.25.64/28,US,US-IA,DES MOINES,
40.103.25.128/28,US,US-IA,DES MOINES,
40.103.25.192/28,US,US-IA,DES MOINES,
40.103.26.0/28,US,US-IA,DES MOINES,
40.103.26.64/28,US,US-IA,DES MOINES,
40.103.26.128/28,US,US-IA,DES MOINES,
40.103.26.192/28,US,US-IA,DES MOINES,
40.103.27.32/28,US,US-IA,DES MOINES,
40.103.27.96/28,US,US-IA,DES MOINES,
40.103.27.160/28,US,US-IA,DES MOINES,
40.103.27.224/28,US,US-IA,DES MOINES,
40.103.28.32/28,US,US-IA,DES MOINES,
40.103.29.80/28,US,US-IA,DES MOINES,
40.103.29.144/28,US,US-IA,DES MOINES,
40.103.29.208/28,US,US-IA,DES MOINES,
40.103.30.16/28,US,US-IA,DES MOINES,
40.103.30.80/28,US,US-IA,DES MOINES,
40.103.30.144/28,US,US-IA,DES MOINES,
40.103.30.208/28,US,US-IA,DES MOINES,
40.103.34.80/28,US,US-IA,DES MOINES,
40.103.34.144/28,US,US-IA,DES MOINES,
